id,name,language,tag,package,version,date_epoch,date
113,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery@v0.1.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery/v0.1.0,sdk/resourcemanager/recoveryservices/armrecoveryservicessiterecovery,v0.1.0,1640158145,12/22/2021
114,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup@v0.1.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup/v0.1.0,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup,v0.1.0,1640158140,12/22/2021
115,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc@v0.1.0,go,sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc/v0.1.0,sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc,v0.1.0,1640158125,12/22/2021
116,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/powerbidedicated/armpowerbidedicated@v0.1.0,go,sdk/resourcemanager/powerbidedicated/armpowerbidedicated/v0.1.0,sdk/resourcemanager/powerbidedicated/armpowerbidedicated,v0.1.0,1640158107,12/22/2021
117,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/powerbiprivatelinks/armpowerbiprivatelinks@v0.1.0,go,sdk/resourcemanager/powerbiprivatelinks/armpowerbiprivatelinks/v0.1.0,sdk/resourcemanager/powerbiprivatelinks/armpowerbiprivatelinks,v0.1.0,1640158085,12/22/2021
118,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datadog/armdatadog@v0.1.0,go,sdk/resourcemanager/datadog/armdatadog/v0.1.0,sdk/resourcemanager/datadog/armdatadog,v0.1.0,1640223002,12/23/2021
119,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/logz/armlogz@v0.1.0,go,sdk/resourcemanager/logz/armlogz/v0.1.0,sdk/resourcemanager/logz/armlogz,v0.1.0,1640222992,12/23/2021
120,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/windowsiot/armwindowsiot@v0.1.0,go,sdk/resourcemanager/windowsiot/armwindowsiot/v0.1.0,sdk/resourcemanager/windowsiot/armwindowsiot,v0.1.0,1640222985,12/23/2021
121,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/visualstudio/armvisualstudio@v0.1.0,go,sdk/resourcemanager/visualstudio/armvisualstudio/v0.1.0,sdk/resourcemanager/visualstudio/armvisualstudio,v0.1.0,1640245846,12/23/2021
122,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/videoanalyzer/armvideoanalyzer@v0.1.0,go,sdk/resourcemanager/videoanalyzer/armvideoanalyzer/v0.1.0,sdk/resourcemanager/videoanalyzer/armvideoanalyzer,v0.1.0,1640245843,12/23/2021
123,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/avs/armavs@v0.1.0,go,sdk/resourcemanager/avs/armavs/v0.1.0,sdk/resourcemanager/avs/armavs,v0.1.0,1640245832,12/23/2021
124,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/saas/armsaas@v0.1.0,go,sdk/resourcemanager/saas/armsaas/v0.1.0,sdk/resourcemanager/saas/armsaas,v0.1.0,1640245817,12/23/2021
125,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcemover/armresourcemover@v0.1.0,go,sdk/resourcemanager/resourcemover/armresourcemover/v0.1.0,sdk/resourcemanager/resourcemover/armresourcemover,v0.1.0,1640245815,12/23/2021
126,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple@v0.1.0,go,sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple/v0.1.0,sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple,v0.1.0,1640245810,12/23/2021
127,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/subscription/armsubscription@v0.1.0,go,sdk/resourcemanager/subscription/armsubscription/v0.1.0,sdk/resourcemanager/subscription/armsubscription,v0.1.0,1640245798,12/23/2021
128,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder@v0.1.0,go,sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder/v0.1.0,sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder,v0.1.0,1640332369,12/24/2021
129,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appservice/armappservice@v0.1.0,go,sdk/resourcemanager/appservice/armappservice/v0.1.0,sdk/resourcemanager/appservice/armappservice,v0.1.0,1640332368,12/24/2021
130,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/testbase/armtestbase@v0.1.0,go,sdk/resourcemanager/testbase/armtestbase/v0.1.0,sdk/resourcemanager/testbase/armtestbase,v0.1.0,1640332368,12/24/2021
131,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/applicationinsights/armapplicationinsights@v0.1.0,go,sdk/resourcemanager/applicationinsights/armapplicationinsights/v0.1.0,sdk/resourcemanager/applicationinsights/armapplicationinsights,v0.1.0,1640328688,12/24/2021
132,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/solutions/armmanagedapplications@v0.1.0,go,sdk/resourcemanager/solutions/armmanagedapplications/v0.1.0,sdk/resourcemanager/solutions/armmanagedapplications,v0.1.0,1640313144,12/24/2021
133,com.azure.resourcemanager:azure-resourcemanager-notificationhubs:1.0.0-beta.3,java,azure-resourcemanager-notificationhubs_1.0.0-beta.3,azure-resourcemanager-notificationhubs,1.0.0-beta.3,1641268395,1/4/2022
134,com.azure.resourcemanager:azure-resourcemanager-streamanalytics:1.0.0-beta.2,java,azure-resourcemanager-streamanalytics_1.0.0-beta.2,azure-resourcemanager-streamanalytics,1.0.0-beta.2,1641449941,1/6/2022
135,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure@v0.2.0,go,sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure/v0.2.0,sdk/resourcemanager/baremetalinfrastructure/armbaremetalinfrastructure,v0.2.0,1642084834,1/13/2022
136,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/communication/armcommunication@v0.2.0,go,sdk/resourcemanager/communication/armcommunication/v0.2.0,sdk/resourcemanager/communication/armcommunication,v0.2.0,1642084816,1/13/2022
137,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/databricks/armdatabricks@v0.3.0,go,sdk/resourcemanager/databricks/armdatabricks/v0.3.0,sdk/resourcemanager/databricks/armdatabricks,v0.3.0,1642084794,1/13/2022
138,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration@v0.2.0,go,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration/v0.2.0,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration,v0.2.0,1642084768,1/13/2022
139,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysql@v0.3.0,go,sdk/resourcemanager/mysql/armmysql/v0.3.0,sdk/resourcemanager/mysql/armmysql,v0.3.0,1642084642,1/13/2022
140,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysqlflexibleservers@v0.3.0,go,sdk/resourcemanager/mysql/armmysqlflexibleservers/v0.3.0,sdk/resourcemanager/mysql/armmysqlflexibleservers,v0.3.0,1642084620,1/13/2022
141,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/notificationhubs/armnotificationhubs@v0.3.0,go,sdk/resourcemanager/notificationhubs/armnotificationhubs/v0.3.0,sdk/resourcemanager/notificationhubs/armnotificationhubs,v0.3.0,1642084584,1/13/2022
142,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/orbital/armorbital@v0.2.0,go,sdk/resourcemanager/orbital/armorbital/v0.2.0,sdk/resourcemanager/orbital/armorbital,v0.2.0,1642084551,1/13/2022
143,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/portal/armportal@v0.2.0,go,sdk/resourcemanager/portal/armportal/v0.2.0,sdk/resourcemanager/portal/armportal,v0.2.0,1642084516,1/13/2022
144,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/search/armsearch@v0.3.0,go,sdk/resourcemanager/search/armsearch/v0.3.0,sdk/resourcemanager/search/armsearch,v0.3.0,1642084493,1/13/2022
145,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine@v0.2.0,go,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine/v0.2.0,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine,v0.2.0,1642084466,1/13/2022
146,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache@v0.2.0,go,sdk/resourcemanager/storagecache/armstoragecache/v0.2.0,sdk/resourcemanager/storagecache/armstoragecache,v0.2.0,1642084361,1/13/2022
147,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagepool/armstoragepool@v0.2.0,go,sdk/resourcemanager/storagepool/armstoragepool/v0.2.0,sdk/resourcemanager/storagepool/armstoragepool,v0.2.0,1642084356,1/13/2022
148,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagesync/armstoragesync@v0.2.0,go,sdk/resourcemanager/storagesync/armstoragesync/v0.2.0,sdk/resourcemanager/storagesync/armstoragesync,v0.2.0,1642084278,1/13/2022
149,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/subscription/armsubscription@v0.2.0,go,sdk/resourcemanager/subscription/armsubscription/v0.2.0,sdk/resourcemanager/subscription/armsubscription,v0.2.0,1642084263,1/13/2022
150,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/trafficmanager/armtrafficmanager@v0.2.0,go,sdk/resourcemanager/trafficmanager/armtrafficmanager/v0.2.0,sdk/resourcemanager/trafficmanager/armtrafficmanager,v0.2.0,1642084252,1/13/2022
151,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/support/armsupport@v0.2.0,go,sdk/resourcemanager/support/armsupport/v0.2.0,sdk/resourcemanager/support/armsupport,v0.2.0,1642084238,1/13/2022
152,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/visualstudio/armvisualstudio@v0.2.0,go,sdk/resourcemanager/visualstudio/armvisualstudio/v0.2.0,sdk/resourcemanager/visualstudio/armvisualstudio,v0.2.0,1642084145,1/13/2022
153,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azurestackhci/armazurestackhci@v0.2.0,go,sdk/resourcemanager/azurestackhci/armazurestackhci/v0.2.0,sdk/resourcemanager/azurestackhci/armazurestackhci,v0.2.0,1642084031,1/13/2022
154,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azuredata/armazuredata@v0.2.0,go,sdk/resourcemanager/azuredata/armazuredata/v0.2.0,sdk/resourcemanager/azuredata/armazuredata,v0.2.0,1642080246,1/13/2022
155,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/botservice/armbotservice@v0.2.0,go,sdk/resourcemanager/botservice/armbotservice/v0.2.0,sdk/resourcemanager/botservice/armbotservice,v0.2.0,1642080193,1/13/2022
156,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/azurearcdata/armazurearcdata@v0.2.0,go,sdk/resourcemanager/azurearcdata/armazurearcdata/v0.2.0,sdk/resourcemanager/azurearcdata/armazurearcdata,v0.2.0,1642075669,1/13/2022
157,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/applicationinsights/armapplicationinsights@v0.2.0,go,sdk/resourcemanager/applicationinsights/armapplicationinsights/v0.2.0,sdk/resourcemanager/applicationinsights/armapplicationinsights,v0.2.0,1642074416,1/13/2022
158,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appconfiguration/armappconfiguration@v0.2.0,go,sdk/resourcemanager/appconfiguration/armappconfiguration/v0.2.0,sdk/resourcemanager/appconfiguration/armappconfiguration,v0.2.0,1642074410,1/13/2022
159,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/analysisservices/armanalysisservices@v0.2.0,go,sdk/resourcemanager/analysisservices/armanalysisservices/v0.2.0,sdk/resourcemanager/analysisservices/armanalysisservices,v0.2.0,1642074389,1/13/2022
160,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/alertsmanagement/armalertsmanagement@v0.3.0,go,sdk/resourcemanager/alertsmanagement/armalertsmanagement/v0.3.0,sdk/resourcemanager/alertsmanagement/armalertsmanagement,v0.3.0,1642074359,1/13/2022
161,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/agrifood/armagrifood@v0.3.0,go,sdk/resourcemanager/agrifood/armagrifood/v0.3.0,sdk/resourcemanager/agrifood/armagrifood,v0.3.0,1642073324,1/13/2022
162,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/advisor/armadvisor@v0.2.0,go,sdk/resourcemanager/advisor/armadvisor/v0.2.0,sdk/resourcemanager/advisor/armadvisor,v0.2.0,1642073303,1/13/2022
163,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/aad/armaad@v0.2.0,go,sdk/resourcemanager/aad/armaad/v0.2.0,sdk/resourcemanager/aad/armaad,v0.2.0,1642073266,1/13/2022
164,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/elastic/armelastic@v0.2.0,go,sdk/resourcemanager/elastic/armelastic/v0.2.0,sdk/resourcemanager/elastic/armelastic,v0.2.0,1642164430,1/14/2022
165,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcemover/armresourcemover@v0.2.0,go,sdk/resourcemanager/resourcemover/armresourcemover/v0.2.0,sdk/resourcemanager/resourcemover/armresourcemover,v0.2.0,1642164388,1/14/2022
166,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storageimportexport/armstorageimportexport@v0.2.0,go,sdk/resourcemanager/storageimportexport/armstorageimportexport/v0.2.0,sdk/resourcemanager/storageimportexport/armstorageimportexport,v0.2.0,1642158779,1/14/2022
167,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/streamanalytics/armstreamanalytics@v0.3.0,go,sdk/resourcemanager/streamanalytics/armstreamanalytics/v0.3.0,sdk/resourcemanager/streamanalytics/armstreamanalytics,v0.3.0,1642157256,1/14/2022
168,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/servicefabric/armservicefabric@v0.3.0,go,sdk/resourcemanager/servicefabric/armservicefabric/v0.3.0,sdk/resourcemanager/servicefabric/armservicefabric,v0.3.0,1642157153,1/14/2022
169,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armpolicy@v0.2.0,go,sdk/resourcemanager/resources/armpolicy/v0.2.0,sdk/resourcemanager/resources/armpolicy,v0.2.0,1642157072,1/14/2022
170,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/operationsmanagement/armoperationsmanagement@v0.3.0,go,sdk/resourcemanager/operationsmanagement/armoperationsmanagement/v0.3.0,sdk/resourcemanager/operationsmanagement/armoperationsmanagement,v0.3.0,1642157037,1/14/2022
171,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybriddatamanager/armhybriddatamanager@v0.2.0,go,sdk/resourcemanager/hybriddatamanager/armhybriddatamanager/v0.2.0,sdk/resourcemanager/hybriddatamanager/armhybriddatamanager,v0.2.0,1642151501,1/14/2022
172,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iotsecurity/armiotsecurity@v0.2.0,go,sdk/resourcemanager/iotsecurity/armiotsecurity/v0.2.0,sdk/resourcemanager/iotsecurity/armiotsecurity,v0.2.0,1642151018,1/14/2022
173,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iotcentral/armiotcentral@v0.2.0,go,sdk/resourcemanager/iotcentral/armiotcentral/v0.2.0,sdk/resourcemanager/iotcentral/armiotcentral,v0.2.0,1642150909,1/14/2022
174,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridnetwork/armhybridnetwork@v0.2.0,go,sdk/resourcemanager/hybridnetwork/armhybridnetwork/v0.2.0,sdk/resourcemanager/hybridnetwork/armhybridnetwork,v0.2.0,1642150903,1/14/2022
175,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridconnectivity/armhybridconnectivity@v0.2.0,go,sdk/resourcemanager/hybridconnectivity/armhybridconnectivity/v0.2.0,sdk/resourcemanager/hybridconnectivity/armhybridconnectivity,v0.2.0,1642150743,1/14/2022
176,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridkubernetes/armhybridkubernetes@v0.2.0,go,sdk/resourcemanager/hybridkubernetes/armhybridkubernetes/v0.2.0,sdk/resourcemanager/hybridkubernetes/armhybridkubernetes,v0.2.0,1642150739,1/14/2022
177,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armdeploymentscripts@v0.2.0,go,sdk/resourcemanager/resources/armdeploymentscripts/v0.2.0,sdk/resourcemanager/resources/armdeploymentscripts,v0.2.0,1642150734,1/14/2022
178,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/desktopvirtualization/armdesktopvirtualization@v0.2.0,go,sdk/resourcemanager/desktopvirtualization/armdesktopvirtualization/v0.2.0,sdk/resourcemanager/desktopvirtualization/armdesktopvirtualization,v0.2.0,1642150731,1/14/2022
179,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridcompute/armhybridcompute@v0.2.0,go,sdk/resourcemanager/hybridcompute/armhybridcompute/v0.2.0,sdk/resourcemanager/hybridcompute/armhybridcompute,v0.2.0,1642150728,1/14/2022
180,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/changeanalysis/armchangeanalysis@v0.2.0,go,sdk/resourcemanager/changeanalysis/armchangeanalysis/v0.2.0,sdk/resourcemanager/changeanalysis/armchangeanalysis,v0.2.0,1642150466,1/14/2022
181,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/consumption/armconsumption@v0.3.0,go,sdk/resourcemanager/consumption/armconsumption/v0.3.0,sdk/resourcemanager/consumption/armconsumption,v0.3.0,1642150146,1/14/2022
182,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice@v0.3.0,go,sdk/resourcemanager/containerservice/armcontainerservice/v0.3.0,sdk/resourcemanager/containerservice/armcontainerservice,v0.3.0,1642150137,1/14/2022
183,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerinstance/armcontainerinstance@v0.2.0,go,sdk/resourcemanager/containerinstance/armcontainerinstance/v0.2.0,sdk/resourcemanager/containerinstance/armcontainerinstance,v0.2.0,1642150137,1/14/2022
184,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/customerlockbox/armcustomerlockbox@v0.2.0,go,sdk/resourcemanager/customerlockbox/armcustomerlockbox/v0.2.0,sdk/resourcemanager/customerlockbox/armcustomerlockbox,v0.2.0,1642150136,1/14/2022
185,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/costmanagement/armcostmanagement@v0.2.0,go,sdk/resourcemanager/costmanagement/armcostmanagement/v0.2.0,sdk/resourcemanager/costmanagement/armcostmanagement,v0.2.0,1642150134,1/14/2022
186,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerregistry/armcontainerregistry@v0.3.0,go,sdk/resourcemanager/containerregistry/armcontainerregistry/v0.3.0,sdk/resourcemanager/containerregistry/armcontainerregistry,v0.3.0,1642150132,1/14/2022
187,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/batch/armbatch@v0.2.0,go,sdk/resourcemanager/batch/armbatch/v0.2.0,sdk/resourcemanager/batch/armbatch,v0.2.0,1642150131,1/14/2022
188,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/confidentialledger/armconfidentialledger@v0.2.0,go,sdk/resourcemanager/confidentialledger/armconfidentialledger/v0.2.0,sdk/resourcemanager/confidentialledger/armconfidentialledger,v0.2.0,1642150130,1/14/2022
189,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/blueprint/armblueprint@v0.2.0,go,sdk/resourcemanager/blueprint/armblueprint/v0.2.0,sdk/resourcemanager/blueprint/armblueprint,v0.2.0,1642150129,1/14/2022
190,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/confluent/armconfluent@v0.2.0,go,sdk/resourcemanager/confluent/armconfluent/v0.2.0,sdk/resourcemanager/confluent/armconfluent,v0.2.0,1642150127,1/14/2022
191,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcehealth/armresourcehealth@v0.3.0,go,sdk/resourcemanager/resourcehealth/armresourcehealth/v0.3.0,sdk/resourcemanager/resourcehealth/armresourcehealth,v0.3.0,1642150052,1/14/2022
192,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/reservations/armreservations@v0.2.0,go,sdk/resourcemanager/reservations/armreservations/v0.2.0,sdk/resourcemanager/reservations/armreservations,v0.2.0,1642150050,1/14/2022
193,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/relay/armrelay@v0.3.0,go,sdk/resourcemanager/relay/armrelay/v0.3.0,sdk/resourcemanager/relay/armrelay,v0.3.0,1642150048,1/14/2022
194,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcegraph/armresourcegraph@v0.2.0,go,sdk/resourcemanager/resourcegraph/armresourcegraph/v0.2.0,sdk/resourcemanager/resourcegraph/armresourcegraph,v0.2.0,1642150047,1/14/2022
195,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redisenterprise/armredisenterprise@v0.2.0,go,sdk/resourcemanager/redisenterprise/armredisenterprise/v0.2.0,sdk/resourcemanager/redisenterprise/armredisenterprise,v0.2.0,1642150001,1/14/2022
196,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redhatopenshift/armredhatopenshift@v0.2.0,go,sdk/resourcemanager/redhatopenshift/armredhatopenshift/v0.2.0,sdk/resourcemanager/redhatopenshift/armredhatopenshift,v0.2.0,1642149885,1/14/2022
197,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armtemplatespecs@v0.2.0,go,sdk/resourcemanager/resources/armtemplatespecs/v0.2.0,sdk/resourcemanager/resources/armtemplatespecs,v0.2.0,1642149872,1/14/2022
